"id";"start_lat";"start_lng";"end_lat";"end_lng";"administrativepost_id";"aldeia_id";"municipality_id";"project_id";"village_id"
1257;"";"";"";"";0;0;0;1257;0
1259;"";"";"";"";0;0;0;1259;0
1260;"";"";"";"";0;0;0;1260;0
1261;"-8.725989531";"125.3002332";"";"";0;0;9;1261;0
1262;"";"";"";"";0;0;0;1262;0
1263;"";"";"";"";0;0;0;1263;0
1264;"";"";"";"";0;0;0;1264;0
1265;"";"";"";"";0;0;0;1265;0
1266;"";"";"";"";0;0;0;1266;0
1267;"";"";"";"";0;0;0;1267;0
1268;"";"";"";"";0;0;0;1268;0
1269;"";"";"";"";0;0;0;1269;0
1270;"";"";"";"";0;0;0;1270;0
1271;"";"";"";"";0;0;0;1271;0
1272;"";"";"";"";0;0;0;1272;0
1273;"";"";"";"";0;0;0;1273;0
1274;"";"";"";"";0;0;0;1274;0
1275;"";"";"";"";0;0;0;1275;0
1276;"";"";"";"";0;0;0;1276;0
1277;"";"";"";"";0;0;0;1277;0
1278;"";"";"";"";0;0;0;1278;0
1279;"";"";"";"";0;0;0;1279;0
1280;"";"";"";"";0;0;0;1280;0
1281;"";"";"";"";0;0;0;1281;0
1282;"";"";"";"";0;0;0;1282;0
1283;"";"";"";"";0;0;0;1283;0
1284;"";"";"";"";0;0;0;1284;0
1285;"";"";"";"";0;0;0;1285;0
1301;"";"";"";"";0;0;0;1301;0
1307;"";"";"";"";0;0;0;1307;0
1308;"";"";"";"";0;0;0;1308;0
1309;"";"";"";"";0;0;0;1309;0
1310;"";"";"";"";0;0;0;1310;0
1311;"";"";"";"";0;0;0;1311;0
1313;"";"";"";"";0;0;0;1313;0
1314;"";"";"";"";0;0;0;1314;0
1315;"";"";"";"";0;0;0;1315;0
1316;"";"";"";"";0;0;0;1316;0
1400;"";"";"";"";0;0;11;1400;0
1401;"";"";"";"";0;0;6;1401;0
1403;"";"";"";"";0;0;10;1403;0
1410;"";"";"";"";0;0;3;1410;0
1411;"";"";"";"";0;0;5;1411;0
1413;"";"";"";"";0;0;10;1413;0
1414;"";"";"";"";0;0;2;1414;0
1415;"";"";"";"";0;0;3;1415;0
1416;"";"";"";"";0;0;6;1416;0
1417;"";"";"";"";0;0;1;1417;0
1418;"";"";"";"";0;0;6;1418;0
1420;"";"";"";"";0;0;6;1420;0
1423;"";"";"";"";0;0;6;1423;0
1424;"";"";"";"";0;0;6;1424;0
1427;"";"";"";"";0;0;6;1427;0
1429;"";"";"";"";0;0;6;1429;0
1431;"";"";"";"";0;0;6;1431;0
1432;"";"";"";"";0;0;6;1432;0
1433;"";"";"";"";0;0;6;1433;0
1434;"";"";"";"";0;0;6;1434;0
1436;"";"";"";"";0;0;5;1436;0
1438;"";"";"";"";0;0;6;1438;0
1439;"";"";"";"";0;0;6;1439;0
1441;"";"";"";"";0;0;0;1441;0
1442;"";"";"";"";0;0;0;1442;0
1443;"";"";"";"";0;0;0;1443;0
1444;"";"";"";"";0;0;0;1444;0
1445;"";"";"";"";0;0;0;1445;0
1446;"";"";"";"";0;0;0;1446;0
1447;"";"";"";"";0;0;0;1447;0
1448;"";"";"";"";0;0;0;1448;0
1449;"";"";"";"";0;0;0;1449;0
1450;"";"";"";"";0;0;0;1450;0
1451;"";"";"";"";0;0;0;1451;0
1452;"";"";"";"";0;0;0;1452;0
1453;"";"";"";"";0;0;0;1453;0
1454;"";"";"";"";0;0;0;1454;0
1455;"";"";"";"";0;0;0;1455;0
1456;"";"";"";"";0;0;2;1456;0
1457;"";"";"";"";0;0;1;1457;0
1458;"";"";"";"";0;0;0;1458;0
1459;"";"";"";"";0;0;0;1459;0
1460;"";"";"";"";0;0;12;1460;0
1461;"";"";"";"";0;0;0;1461;0
1462;"";"";"";"";0;0;0;1462;0
1463;"";"";"";"";0;0;0;1463;0
1464;"";"";"";"";0;0;0;1464;0
1465;"";"";"";"";0;0;0;1465;0
1466;"";"";"";"";0;0;0;1466;0
1467;"";"";"";"";0;0;0;1467;0
1468;"";"";"";"";0;0;0;1468;0
1469;"";"";"";"";0;0;0;1469;0
1470;"";"";"";"";0;0;0;1470;0
1471;"";"";"";"";0;0;0;1471;0
1472;"";"";"";"";0;0;0;1472;0
1473;"";"";"";"";0;0;0;1473;0
1474;"";"";"";"";0;0;0;1474;0
1475;"";"";"";"";0;0;0;1475;0
1476;"";"";"";"";0;0;0;1476;0
1477;"";"";"";"";0;0;0;1477;0
1478;"";"";"";"";0;0;0;1478;0
1479;"";"";"";"";0;0;0;1479;0
1480;"";"";"";"";0;0;0;1480;0
1481;"";"";"";"";0;0;0;1481;0
1482;"";"";"";"";0;0;0;1482;0
1483;"";"";"";"";0;0;0;1483;0
1484;"";"";"";"";0;0;0;1484;0
1485;"";"";"";"";0;0;0;1485;0
1486;"";"";"";"";0;0;0;1486;0
1487;"";"";"";"";0;0;0;1487;0
1488;"";"";"";"";0;0;0;1488;0
1489;"";"";"";"";0;0;0;1489;0
1490;"";"";"";"";0;0;0;1490;0
1491;"";"";"";"";0;0;0;1491;0
1492;"";"";"";"";0;0;0;1492;0
1493;"";"";"";"";0;0;0;1493;0
1494;"";"";"";"";0;0;0;1494;0
1495;"";"";"";"";0;0;0;1495;0
1496;"";"";"";"";0;0;0;1496;0
1497;"";"";"";"";0;0;0;1497;0
1498;"";"";"";"";0;0;0;1498;0
1499;"";"";"";"";0;0;0;1499;0
1500;"";"";"";"";0;0;0;1500;0
1501;"";"";"";"";0;0;0;1501;0
1502;"";"";"";"";0;0;0;1502;0
1503;"";"";"";"";0;0;0;1503;0
1504;"";"";"";"";0;0;0;1504;0
1505;"";"";"";"";0;0;0;1505;0
1506;"";"";"";"";0;0;0;1506;0
1507;"";"";"";"";0;0;0;1507;0
1508;"";"";"";"";0;0;0;1508;0
1509;"";"";"";"";0;0;0;1509;0
1510;"";"";"";"";0;0;0;1510;0
1511;"";"";"";"";0;0;0;1511;0
1512;"";"";"";"";0;0;0;1512;0
1513;"";"";"";"";0;0;0;1513;0
1514;"";"";"";"";0;0;0;1514;0
1515;"";"";"";"";0;0;0;1515;0
1516;"";"";"";"";0;0;0;1516;0
1517;"";"";"";"";0;0;0;1517;0
1518;"";"";"";"";0;0;0;1518;0
1519;"";"";"";"";0;0;0;1519;0
1520;"";"";"";"";0;0;0;1520;0
1521;"";"";"";"";0;0;0;1521;0
1522;"";"";"";"";0;0;0;1522;0
1523;"";"";"";"";0;0;0;1523;0
